"","INSTNM_ZIP","AVG(ADM_RATE_ALL)","AVG(SAT_AVG_ALL)","AVG(COSTT4_A)","AVG(C150_4)","AVG(PCTFLOAN)","AVG(UG25abv)","AVG(PAR_ED_N)","AVG(PAR_ED_PCT_1STGEN)","AVG(PCTPELL)","AVG(DEBT_MDN)","AVG(gt_25k_p6)","AVG(NONCOM_RPY_5YR_RT)","AVG(UGDS)","AVG(female)","AVG(married)","AVG(dependent)","AVG(veteran)","AVG(first_gen)","AVG(md_faminc)","AVG(pct_ba)","AVG(pct_grad_prof)","AVG(pct_born_us)","AVG(median_hh_inc)","AVG(poverty_rate)","AVG(unemp_rate)","AVG(loan_ever)"
"5040","university of south carolina at spartanburg-293034999",0.8055,949,28670.9630987533,0.3396,0.587502629787908,0.2747,1804,0.458425721,0.353911819782575,10684.5,0.644408797758188,0.330504575067643,3786,0.68000000715255,0.18000000715255,0.62999999523162,0.03999999910593,0.46000000834465,41501,13.5500001907348,6.73999977111816,95.8199996948242,53724.21,9.47000026702881,3.39000010490417,0.91000002622604
"5041","university of south carolina at sumter-29150-2498",0.6255,958,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,481,0.442827443,0.353911819782575,5250,0.644408797758188,0.330504575067643,855,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5042","university of south carolina at sumter-291502498",0.6255,958,28670.9630987533,0.51127113245952,0.587502629787908,0.3637,449,0.4922822782,0.353911819782575,4549.8,0.644408797758188,0.330504575067643,830.8,0.666666686534877,0.280000001192087,0.546666661898287,0.0966666638851133,0.486666669448213,31378.8333333333,11.096666653951,5.08333317438761,95.2699991861979,46182.39,12.1733331680297,3.93333339691162,0.69666667779286
"5043","university of south carolina at union-29379",0.89,840,28670.9630987533,0.51127113245952,0.587502629787908,0.287966666666667,128.333333333333,0.562489308,0.353911819782575,3354.16666666667,0.644408797758188,0.330504575067643,206.833333333333,0.71666667858759,0.226666664083793,0.583333313465113,0.0333333325882733,0.556666672229763,29425.3333333333,7.13333320617676,3.57000001271566,98.9499994913737,43966.7833333333,11.3633333841959,4.19000005722046,0.68000000715255
"5044","university of south carolina upstate-29303-499",0.7875,978,28670.9630987533,0.415,0.587502629787908,0.250195175645098,2197,0.412835685,0.353911819782575,11794.5,0.644408797758188,0.330504575067643,4170,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5045","university of south carolina-aiken-29801",0.563081818181818,979.636363636364,17449.4,0.399508333333333,0.56168,0.183183333333333,1377.33333333333,0.39277333,0.365966666666667,12724.6666666667,0.660436892509456,0.286463454605,2907.66666666667,0.69999998807907,0.134999997913835,0.719999998807905,0.034999999217685,0.424999997019765,40211.5,12.9349999427795,6.64000010490417,96.3849983215332,52976.555,11.5300002098083,3.67500007152556,0.90000000596046
"5046","university of south carolina-beaufort-29902",0.916033333333333,925.333333333333,28670.9630987533,0.1452,0.587502629787908,0.3184,441.333333333333,0.452717221333333,0.353911819782575,5104,0.590441465377805,0.330504575067643,880.333333333333,0.680000007152555,0.25999999791383,0.51500000059604,0.085000000894065,0.44999998807907,33692.5,15.8850002288818,8.48000001907348,93.8999977111816,58282.02,10.0999999046326,2.81000006198883,0.795000016689295
"5047","university of south carolina-beaufort-29909",0.736925,939.75,19238.6,0.2065625,0.54614,0.2454,901.25,0.3814659715,0.313566666666667,9952.375,0.565860509872433,0.263105835806,1502.875,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5048","university of south carolina-columbia-29208",0.650190909090909,1164.54545454545,22264.6,0.667445454545455,0.47508,0.0813166666666667,7509.72727272727,0.256001851454545,0.219633333333333,15876.1818181818,0.718636000156398,0.30918106206,19782.2727272727,0.56999999284744,0.05999999865889,0.81499999761581,0.02999999932944,0.285000011324875,61461.5,17.4850006103515,9.34000015258789,94.8150024414062,61243.085,8.625,3.27499997615813,0.94499999284744
"5049","university of south carolina-lancaster-29720",0.846818181818182,931.272727272727,15068.2,0.51127113245952,0.32014,0.223983333333333,1953.54545454545,0.470556060090909,0.319483333333333,8363.31818181818,0.542718815803524,0,918.181818181818,0.65999999642372,0.160000003874295,0.635000020265575,0.02999999932944,0.51999998092651,30953.25,7.65499997138977,4.03999996185303,97.9249992370605,48212.03,10.4949998855591,4.19000005722046,0.74000000953674
"5050","university of south carolina-salkehatchie-29810",0.8429,829.818181818182,17247.4,0.51127113245952,0.5562,0.278033333333333,599.818181818182,0.547300233090909,0.51425,6306.72727272727,0.450138217210764,0,714.636363636364,0.6700000166893,0.164999999105925,0.609999984502785,0.01999999955296,0.569999992847435,23263.5,8.13499975204467,3.77499997615814,98.2200012207031,39649.775,18.6099996566772,3.88499999046326,0.71000000834465
"5051","university of south carolina-spartanburg-29303-4999",0.6184,948,28670.9630987533,0.3525,0.587502629787908,0.2879,2104,0.427756654,0.353911819782575,10713,0.66424113512039,0.330504575067643,4237,0.68999999761581,0.17000000178813,0.66000002622604,0.02999999932944,0.43000000715255,40773.5,13.6099996566772,6.76999998092651,95.7900009155273,54380.82,9.51000022888183,3.40000009536743,0.9200000166893
"5052","university of south carolina-sumter-29150-249",0.6573,943,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,530,0.469811321,0.353911819782575,5500,0.644408797758188,0.330504575067643,845,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5053","university of south carolina-sumter-29150-2498",0.59814,932.8,15121.2,0.51127113245952,0.42054,0.221983333333333,550.7,0.4425356181,0.345166666666667,7594.7,0.56618573069572,0,787.3,0.65999999642372,0.22499999403953,0.580000013113015,0.07499999925494,0.464999988675115,33420,10.9950003623962,5.31500005722046,95.8449974060059,46288.475,12.8250002861022,4.25999999046326,0.754999995231625
"5054","university of south carolina-union-29379",0.842809090909091,830,15174.6,0.51127113245952,0.50892,0.2253,238.090909090909,0.580134259818182,0.449433333333333,6286.40909090909,0.448904532194136,0.442994625671667,266.454545454545,0.669999986886975,0.194999992847435,0.60499998927116,0.034999999217685,0.574999988079065,27155,7.10500001907348,3.47500002384186,98.9400024414062,43355.02,11.6500000953674,4.27999997138977,0.719999998807905
"5055","university of south carolina-upstate-29303-4999",0.666655555555555,973.555555555556,19388.4,0.3838,0.62866,0.22396,2736,0.384378223888889,0.404033333333333,14579.6111111111,0.65025550127029,0.535186056846,4844.55555555556,0.68999999761581,0.14000000059604,0.68999999761581,0.02999999932944,0.38999998569488,41002.5,13.8100004196167,6.84000015258789,95.7799987792968,54689.19,9.53999996185302,3.41000008583068,0.93000000715255
"5056","university of south dakota-57069-239",0.6455,1052,28670.9630987533,0.4575,0.587502629787908,0.250195175645098,3271,0.337511464,0.353911819782575,11000,0.644408797758188,0.330504575067643,5402,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5057","university of south dakota-57069-2390",0.857911111111111,1059.11111111111,17520,0.491181818181818,0.61526,0.23585,3341.72727272727,0.314597645454545,0.289766666666667,12981.1363636364,0.716635656356806,0.285432772472333,5924.27272727273,0.64499998092651,0.14999999850988,0.64499998092651,0.0249999994412,0.340000003576275,51744,16.4250001907348,6.9449999332428,96.8649978637695,53531.37,7.41000008583068,2.57499992847443,0.97500002384185
"5058","university of south dakota-570692390",0.1064,1030,28670.9630987533,0.42902,0.587502629787908,0.194166666666667,2453.2,0.346513581,0.353911819782575,12242.8,0.644408797758188,0.330504575067643,5001,0.600000003973637,0.126666665077207,0.69333332777023,0.03333333258827,0.350000013907747,51267.1666666667,17.0633335113525,7.63000011444092,96.773333231608,52669.32,7.9233333269755,2.77000006039937,0.98000001907348
"5059","university of south florida polytechnic-338039807",0.456,1150,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,13995,0.386066452,0.353911819782575,15750,0.644408797758188,0.330504575067643,3857.35049110392,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5060","university of south florida sarasota-manatee-34243-2049",0.4265,1138,28670.9630987533,0.51127113245952,0.462775,0.60265,14944.5,0.38822863475,0.4075,16919.375,0.67758101224899,0.7591721154795,1564,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5061","university of south florida sarasota-manatee-342432049",0.456,1150,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,13995,0.386066452,0.353911819782575,15750,0.644408797758188,0.330504575067643,3857.35049110392,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5062","university of south florida st. petersburg-337019807",0.456,1150,28670.9630987533,0.51127113245952,0.587502629787908,0.250195175645098,13995,0.386066452,0.353911819782575,15750,0.644408797758188,0.330504575067643,3857.35049110392,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5063","university of south florida-33620",0.679395816368601,1047.4372451298,28670.9630987533,0.473333333333333,0.587502629787908,0.3836,7065.66666666667,0.362527459,0.353911819782575,12050.5,0.644408797758188,0.330504575067643,24075.25,0.61500000953674,0.14000000059604,0.590000003576275,0.04499999992549,0.36500000953674,33287.5,15.7699999809265,8.24000024795532,86.2099990844727,56534.175,8.27499961853027,3.25499999523162,0.874999999999995
"5064","university of south florida-33620-995",0.5118,1079,28670.9630987533,0.4669,0.587502629787908,0.250195175645098,11812,0.373518456,0.353911819782575,13280,0.644408797758188,0.330504575067643,32458,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5065","university of south florida-33620-9951",0.497983333333333,1101.66666666667,28670.9630987533,0.481133333333333,0.587502629787908,0.249233333333333,12141.3333333333,0.375750951666667,0.2818,14096.6666666667,0.749590377012883,0.330504575067643,32580.8333333333,0.620000004768365,0.10500000044703,0.670000016689295,0.034999999217685,0.374999999999995,37722.5,15.5700001716613,8.17999982833862,85.9599990844726,58211.145,8.10000014305115,3.15999996662139,0.87000000476837
"5066","university of south florida-336209951",0.6687,1031,28670.9630987533,0.43965,0.587502629787908,0.3013,8919,0.3731516025,0.353911819782575,13187.5,0.644408797758188,0.330504575067643,27385,0.62999999523162,0.11999999731779,0.64999997615814,0.03999999910593,0.37000000476837,37086,15.3800001144409,8.07999992370605,85.7099990844726,57003.46,8.43000030517578,3.28999996185302,0.87000000476837
"5067","university of south florida-main campus-33620-9951",0.43118,1141.2,19257,0.54228,0.455,0.216,14613.2,0.3870278206,0.36552,16926.3,0.67758101224899,0.742196491362667,30045.2,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5068","university of south florida-polytechnic-33803-9807",0.4222,1134,28670.9630987533,0.51127113245952,0.394733333333333,0.6133,15165.6666666667,0.390126100666667,0.340966666666667,16988.5,0.67758101224899,0.791997179623,1077.33333333333,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5069","university of south florida-sarasota-manatee-34243-2049",0.4499,1154,28670.9630987533,0.51127113245952,0.4691,0.5735,13288,0.382224564,0.4073,16954,0.644408797758188,0.708245243129,1671,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5070","university of south florida-st petersburg-33701-9807",0.4499,1154,18821,0.4273,0.4556,0.3083,13288,0.382224564,0.3928,16954,0.644408797758188,0.708245243129,3955,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5071","university of south florida-st. petersburg campus-33701-9807",0.4222,1134,16227.3333333333,0.3769,0.403233333333333,0.3572,15165.6666666667,0.390126100666667,0.299166666666667,16988.5,0.67758101224899,0.791997179623,3518.33333333333,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5072","university of south florida-st. petersburg-33701-9807",0.4394,1150,17708,0.3284,0.4542,0.250195175645098,14281,0.382536237,0.389,16712,0.644408797758188,0.726347051336,4006,0.601575809003489,0.125773145552368,0.691099221652406,0.0257091074811636,0.374071427646859,52672.6849398124,15.8422918663856,9.01501990832633,89.8998941305697,61907.0815082315,8.94482361026243,3.50340750825301,0.894614669644073
"5073","university of southern california-90089",0.23752,1364.9,55660.6,0.8697,0.4563,0.04484,4865.4,0.2237010968,0.195883333333333,18040.9,0.811696454882618,0.902759538418667,16825,0.56000000238418,0.03999999910593,0.6700000166893,0.00999999977648,0.23999999463558,42938,21.0699996948242,12.7399997711181,73.5500030517578,76787.41,8.75,3.67000007629394,0.95999997854232
"5074","university of southern california-90089-5012",0.30145,1324.5,28670.9630987533,0.78425,0.587502629787908,0.0535,5656.5,0.2464670685,0.353911819782575,15815.5,0.78284412622451,0.330504575067643,16130.5,0.56000000238418,0.02999999932944,0.70999997854232,0.00999999977648,0.23999999463558,46943,21.3500003814697,12.6999998092651,74.0500030517578,76764.06,8.65999984741211,3.69000005722045,0.97000002861022
"5075","university of southern california-900891455",0.679395816368601,1047.4372451298,28670.9630987533,0.6959,0.587502629787908,0.1016,5294.66666666667,0.272837868666667,0.353911819782575,16192.1666666667,0.644408797758188,0.330504575067643,14989,0.53000000119209,0.034999999217685,0.819999992847435,0.01499999966472,0.27500000596046,50599.5,20.375,11.9449996948242,71.2750015258789,74677.59,9.43499994277954,3.86000001430511,0.97500002384185
